Index,p0,p1,p2,p3,camber_0.03,camber_0.2,camber_0.4,camber_0.6,camber_0.8,U10_a0_OF_cl,U10_a0_OF_cd,U10_a1_OF_cl,U10_a1_OF_cd,U10_a3_OF_cl,U10_a3_OF_cd
245,-0.002569,0.014136,0.00463,0.004514,-0.000455,0.001828,0.008574,0.012893,0.013339,0.306183,0.002241,0.507759,0.000528,0.689266,0.033551
246,0.000428,0.013225,0.006856,0.010881,-8.2e-05,0.002959,0.009077,0.01593,0.01466,0.322547,0.003249,0.544906,0.00084,0.706158,0.034553
247,-0.000198,0.012509,0.005853,0.007815,-0.000164,0.002538,0.008467,0.014478,0.014026,0.307593,0.003056,0.533,0.000773,0.698118,0.034982
248,-0.002407,0.018408,0.001518,-0.001596,-0.000417,0.002679,0.009136,0.009707,0.012056,0.266279,0.002247,0.483385,0.000479,0.678401,0.033347
249,-0.006184,0.016608,0.005551,-0.003592,-0.000898,0.00079,0.009548,0.010195,0.011721,0.27141,0.001418,0.463583,0.000286,0.673407,0.03273
250,-0.006728,0.015254,0.004015,0.000888,-0.000972,0.00027,0.008614,0.011369,0.012598,0.285506,0.001529,0.473779,0.000429,0.677238,0.032913
251,-0.009204,0.016664,0.00383,-0.000309,-0.001277,-0.000509,0.00897,0.010882,0.012354,0.259883,0.00201,0.460263,0.000643,0.67023,0.032499
252,-0.001241,0.012617,0.006553,0.011488,-0.000294,0.002127,0.008712,0.016056,0.014777,0.341535,0.002797,0.540243,0.000669,0.705088,0.034157
253,0.002147,0.014777,0.005378,0.008054,0.00014,0.003968,0.009231,0.014441,0.014066,0.298078,0.003375,0.540846,0.000884,0.703988,0.034895
254,-0.007119,0.01622,0.005376,-0.004387,-0.001018,0.000315,0.009314,0.009843,0.011558,0.268727,0.001309,0.456003,0.000341,0.669448,0.032767
255,0.001612,0.011232,0.005809,0.009664,5.8e-05,0.003057,0.008072,0.015138,0.014397,0.326377,0.003429,0.54827,0.000843,0.702174,0.035823
256,-0.007235,0.019431,0.00366,-0.002335,-0.001019,0.000864,0.009974,0.010103,0.011943,0.253637,0.001705,0.463729,0.000282,0.674249,0.032023
257,-0.00529,0.015028,0.004584,0.002686,-0.000793,0.000846,0.008771,0.012209,0.01297,0.293432,0.001816,0.484123,0.000512,0.682172,0.032953
258,0.002286,0.011774,0.006302,0.009278,0.000145,0.003456,0.008437,0.015152,0.014328,0.325504,0.003456,0.550448,0.000775,0.703688,0.036028
259,-0.001089,0.013992,0.005,0.004101,-0.00027,0.002435,0.008683,0.012852,0.013262,0.300938,0.002503,0.51504,0.000594,0.690276,0.03431
260,-0.004879,0.013696,0.003096,0.005053,-0.000747,0.000737,0.007875,0.012616,0.013422,0.299539,0.002082,0.492923,0.000654,0.682914,0.033511
261,-0.001425,0.016818,0.005822,0.002763,-0.0003,0.002856,0.009931,0.012635,0.013007,0.29652,0.002312,0.502355,0.000588,0.692784,0.033182
262,-0.012603,0.017858,0.002022,-0.001871,-0.001699,-0.001749,0.008724,0.009756,0.012009,0.237976,0.002107,0.430862,0.002181,0.663467,0.03239
263,-0.004827,0.014814,0.003568,0.002033,-0.000736,0.000985,0.008398,0.011652,0.012822,0.292789,0.001817,0.481638,0.000589,0.67946,0.033168
264,-0.007784,0.016417,0.003654,0.002452,-0.0011,4.3e-05,0.008903,0.011848,0.012907,0.287556,0.00139,0.473026,0.000376,0.676876,0.032575
265,0.002027,0.012824,0.005514,0.00359,0.000117,0.003538,0.008521,0.012811,0.013168,0.296647,0.003097,0.529777,0.000772,0.692619,0.036003
266,-0.00468,0.012826,0.005311,0.009536,-0.000725,0.000688,0.008274,0.014952,0.014363,0.330321,0.002161,0.510214,0.000729,0.694227,0.033549
267,-0.006657,0.014169,0.003239,0.005271,-0.000968,7.7e-05,0.008028,0.012745,0.013469,0.301931,0.001722,0.488133,0.000546,0.681712,0.033127
268,-0.001896,0.011074,0.005392,0.003556,-0.000383,0.00153,0.00771,0.012745,0.013159,0.301458,0.002576,0.514128,0.000542,0.684738,0.034705
269,-0.009678,0.019038,0.001801,-0.004382,-0.001327,-0.000281,0.009167,0.008768,0.011499,0.226944,0.002121,0.448628,0.001001,0.663824,0.032335
270,-0.005985,0.01407,0.004354,0.003634,-0.000884,0.000361,0.008338,0.012481,0.013157,0.301201,0.001659,0.481732,0.000631,0.683376,0.033137
271,-0.004588,0.013917,0.00441,0.0023,-0.000709,0.000925,0.008337,0.012002,0.01289,0.295026,0.001934,0.483827,0.000639,0.680468,0.033352
272,-0.005832,0.013877,0.004219,0.003917,-0.000866,0.000386,0.008235,0.012542,0.013212,0.302929,0.001684,0.48083,0.000656,0.683704,0.033248
273,-0.010612,0.017167,0.001252,-0.002689,-0.001452,-0.00105,0.008305,0.009209,0.011831,0.233306,0.002123,0.441477,0.001435,0.662238,0.032514
274,-0.002148,0.013191,0.004285,0.00585,-0.000406,0.001817,0.008155,0.013273,0.013603,0.308529,0.002414,0.515425,0.000617,0.690162,0.033988
275,-0.00649,0.015751,0.003837,0.001781,-0.00094,0.000466,0.008757,0.01165,0.012775,0.288424,0.00157,0.478864,0.000328,0.679515,0.03275
276,-0.001621,0.011161,0.004306,0.001716,-0.000348,0.001646,0.007408,0.011729,0.01277,0.295581,0.00246,0.508537,0.000641,0.679311,0.035231
277,-0.002585,0.011797,0.004397,0.003124,-0.000467,0.001362,0.007644,0.012285,0.013055,0.301234,0.002339,0.505208,0.00063,0.682788,0.0343
278,-0.003018,0.01019,0.003654,0.00491,-0.000528,0.000853,0.006838,0.012703,0.013403,0.307087,0.002489,0.511049,0.000639,0.682952,0.035014
279,-0.006433,0.01329,0.003973,0.002485,-0.000944,1.2e-05,0.007914,0.011931,0.012919,0.29778,0.001558,0.474333,0.000655,0.677041,0.033259
280,-0.007331,0.013166,0.003559,0.000535,-0.001057,-0.0004,0.007695,0.011079,0.012519,0.288081,0.00144,0.472138,0.000548,0.671353,0.033437
281,-0.006617,0.014189,0.003504,0.000632,-0.000963,0.000102,0.008076,0.011108,0.012538,0.285399,0.001578,0.474671,0.000502,0.673633,0.033089
282,-0.007026,0.015635,0.003474,-0.000225,-0.001008,0.00021,0.008569,0.010794,0.012365,0.280523,0.001456,0.469657,0.000385,0.672348,0.032768
283,-0.00082,0.009801,0.005338,0.005943,-0.000253,0.001738,0.007292,0.013602,0.013639,0.302457,0.003111,0.528499,0.000689,0.688272,0.035945
284,-0.003984,0.012507,0.004838,0.006665,-0.000639,0.000913,0.008015,0.013739,0.013777,0.316795,0.002194,0.506516,0.000688,0.689804,0.033913
285,-0.000387,0.014194,0.006884,0.005983,-0.000181,0.002802,0.009365,0.014132,0.013673,0.314426,0.002562,0.52507,0.000688,0.698642,0.034138
286,-0.006983,0.012227,0.004379,0.004995,-0.001017,-0.000422,0.007654,0.012977,0.013432,0.305915,0.00172,0.479537,0.000705,0.68032,0.033736
287,0.004499,0.010755,0.006749,0.007621,0.000419,0.004204,0.008267,0.014667,0.014001,0.327664,0.003752,0.553393,0.000829,0.692864,0.040055
288,-0.011059,0.013682,0.001233,-0.002987,-0.001523,-0.00192,0.007018,0.009062,0.01177,0.24553,0.001999,0.438772,0.001568,0.656992,0.033688
289,-0.006317,0.012706,0.004348,0.000188,-0.000931,-4.6e-05,0.0078,0.01119,0.012463,0.292581,0.001452,0.468278,0.000704,0.672706,0.03336
290,-0.002996,0.010135,0.003926,0.003053,-0.000525,0.000856,0.006884,0.012098,0.013033,0.299001,0.002442,0.506408,0.000643,0.679553,0.034937
291,-0.007014,0.010535,0.002428,-0.00083,-0.001028,-0.000797,0.0064,0.010201,0.012225,0.288215,0.001467,0.463284,0.000831,0.666455,0.034768
292,-0.001996,0.008662,0.00317,0.001529,-0.000406,0.000981,0.006145,0.011287,0.012713,0.280216,0.002901,0.510032,0.000656,0.673069,0.036382
293,-0.001139,0.009102,0.004859,0.006141,-0.000296,0.001458,0.006884,0.013521,0.013671,0.302759,0.003139,0.528615,0.000679,0.68628,0.036122
294,-0.000495,0.008344,0.003846,0.009177,-0.000219,0.001567,0.006354,0.014327,0.014266,0.320714,0.003454,0.539432,0.000998,0.690066,0.037205
295,-0.000245,0.007289,0.005357,0.00885,-0.000191,0.001492,0.006433,0.014662,0.014226,0.322909,0.003463,0.540035,0.000915,0.690492,0.037129
296,-0.004129,0.012358,0.0043,0.003248,-0.000658,0.000814,0.007764,0.012306,0.013079,0.304514,0.001994,0.49501,0.00066,0.681682,0.033997
297,-0.006347,0.011348,0.003137,0.007373,-0.000941,-0.000344,0.007004,0.013467,0.013891,0.320283,0.001831,0.492902,0.000829,0.684568,0.034317
298,-0.003123,0.011096,0.002729,0.002917,-0.000537,0.00097,0.006866,0.011688,0.012986,0.295622,0.002375,0.502884,0.000641,0.679066,0.034797
299,0.001547,0.00911,0.005375,0.006271,4.1e-05,0.002608,0.00714,0.013729,0.013706,0.315386,0.003422,0.537624,0.000761,0.690986,0.036993
300,-0.005424,0.011583,0.001711,0.005529,-0.000824,7.1e-05,0.006677,0.012346,0.013495,0.302448,0.002084,0.494223,0.000774,0.680379,0.034553
301,-0.004366,0.013525,0.006126,0.003364,-0.000683,0.00097,0.008729,0.012922,0.013133,0.303619,0.001937,0.4896,0.000625,0.685125,0.033299
302,-0.002009,0.009607,0.005617,0.007309,-0.000403,0.001199,0.007275,0.014192,0.013919,0.309582,0.002953,0.526586,0.000645,0.689754,0.035124
303,-0.007236,0.013659,0.003155,-0.000699,-0.001043,-0.00027,0.007745,0.010502,0.012264,0.279984,0.001506,0.467885,0.000507,0.668612,0.033316
304,0.000513,0.008686,0.00497,0.003544,-9.1e-05,0.00208,0.006803,0.012589,0.01315,0.301537,0.003205,0.525001,0.000792,0.67861,0.036978
305,-0.004819,0.010662,0.002787,0.001242,-0.000752,0.000166,0.006651,0.011081,0.012649,0.294876,0.001917,0.486767,0.000703,0.672279,0.034859
306,-0.001286,0.009679,0.002957,0.004124,-0.000312,0.001477,0.006497,0.012192,0.013233,0.286997,0.003062,0.518029,0.000761,0.680404,0.036557
307,-0.009795,0.015784,0.002201,-0.003342,-0.001355,-0.000958,0.008113,0.009247,0.011715,0.245257,0.00196,0.450683,0.000714,0.661183,0.032947
308,-0.000407,0.005958,0.004445,0.00252,-0.000217,0.001149,0.005614,0.012023,0.012934,0.299433,0.003234,0.518139,0.000837,0.673325,0.038099
309,0.001488,0.006883,0.004129,0.008209,2.4e-05,0.002129,0.005972,0.014042,0.014076,0.3268,0.003738,0.541937,0.000893,0.688114,0.038059
310,-0.002981,0.006943,0.002316,0.007078,-0.000537,0.000214,0.005278,0.013065,0.013817,0.305493,0.003118,0.523837,0.000691,0.680747,0.036534
311,-0.003354,0.010497,0.003963,0.005999,-0.000569,0.000775,0.00704,0.013205,0.013628,0.312357,0.002434,0.511779,0.000668,0.685189,0.034777
312,-0.002692,0.011416,0.003895,0.00371,-0.000482,0.001234,0.007356,0.012344,0.013165,0.3032,0.002349,0.505857,0.000652,0.682365,0.034496
313,-0.003935,0.008796,0.001141,0.000311,-0.000649,0.000151,0.005503,0.010212,0.012434,0.289338,0.002234,0.492041,0.000709,0.666813,0.036053
314,-0.003229,0.00771,0.004384,0.010327,-0.000564,0.000292,0.006199,0.014914,0.014507,0.317175,0.003197,0.529676,0.000804,0.690285,0.035887
315,-0.001454,0.006652,0.003861,0.011956,-0.000346,0.000831,0.005736,0.015347,0.014827,0.327527,0.003686,0.545591,0.000999,0.693517,0.036764
316,0.001306,0.009912,0.007549,0.010634,1.4e-05,0.002698,0.008115,0.016023,0.014622,0.330904,0.00353,0.552738,0.000829,0.704276,0.035993
317,-0.003518,0.010827,0.003783,0.006796,-0.000588,0.000767,0.007106,0.013448,0.013785,0.315383,0.002398,0.512496,0.0007,0.68661,0.034716
318,0.000386,0.00953,0.003424,0.001948,-0.000103,0.002166,0.006625,0.011529,0.012802,0.289,0.003114,0.519037,0.0008,0.676048,0.037204
319,-0.002461,0.008743,0.002199,0.008947,-0.000464,0.000783,0.00593,0.013738,0.014192,0.31264,0.003211,0.52787,0.000758,0.686751,0.036256
320,-0.004346,0.011821,0.003791,0.008149,-0.000688,0.000609,0.007451,0.01396,0.014058,0.318574,0.002299,0.509476,0.000735,0.689303,0.034309
321,0.002271,0.007548,0.00848,0.009602,0.000126,0.002662,0.007564,0.015906,0.01443,0.326658,0.003777,0.553293,0.000861,0.702004,0.036667
322,-0.003495,0.003692,0.001049,0.003462,-0.000614,-0.000658,0.003668,0.011305,0.013067,0.296219,0.002933,0.507932,0.000814,0.665262,0.037735
323,-0.005491,0.011087,0.002439,0.005353,-0.000834,-4.2e-05,0.006712,0.012501,0.013472,0.31211,0.00188,0.49445,0.000755,0.680369,0.034559
324,-1.9e-05,0.008349,0.005408,0.011861,-0.000159,0.001795,0.006867,0.015803,0.014833,0.332601,0.003711,0.550303,0.00102,0.698516,0.036846
325,-0.005383,0.009535,0.004062,0.005774,-0.000827,-0.000272,0.006647,0.013143,0.013584,0.312179,0.002125,0.498452,0.000797,0.681072,0.034774
326,-0.000936,0.010558,0.004379,0.005699,-0.000265,0.00182,0.007271,0.013222,0.013574,0.296854,0.003048,0.525698,0.000688,0.686923,0.035807
327,-0.008113,0.013594,0.002523,0.004722,-0.001153,-0.000665,0.007547,0.012316,0.013346,0.299073,0.001503,0.479377,0.000578,0.677084,0.033555
328,-0.002109,0.008583,0.002254,0.006449,-0.00042,0.000902,0.005879,0.012828,0.01369,0.299859,0.003128,0.522952,0.000789,0.681908,0.03657
329,-0.000604,0.010199,0.004106,0.008068,-0.000224,0.001887,0.007091,0.014013,0.014047,0.311467,0.003205,0.533789,0.000847,0.690764,0.036238
330,-0.001107,0.01137,0.004021,0.001922,-0.000283,0.0019,0.007418,0.01172,0.012807,0.28483,0.002737,0.510515,0.000705,0.68,0.035514
331,-0.005896,0.009895,0.000773,0.001221,-0.00089,-0.000474,0.005728,0.010446,0.012611,0.285747,0.001936,0.481625,0.00076,0.668287,0.035224
332,-0.006776,0.013177,0.002161,0.003677,-0.000987,-0.000185,0.007325,0.011813,0.013129,0.294371,0.001702,0.479331,0.00065,0.676705,0.033569
333,-0.003513,0.012081,0.003686,0.004391,-0.000582,0.001012,0.00751,0.012538,0.013299,0.303184,0.002234,0.503346,0.000627,0.683875,0.034135
334,0.000369,0.008327,0.003472,0.009139,-0.00011,0.001925,0.006266,0.014198,0.014252,0.327422,0.003547,0.541944,0.000941,0.684849,0.03737
335,-0.003671,0.011711,0.004747,0.003695,-0.000603,0.00089,0.007685,0.012604,0.013176,0.303951,0.002177,0.502092,0.000655,0.683303,0.034173
336,-0.004055,0.015444,0.004868,0.0031,-0.000636,0.001456,0.009054,0.012454,0.013059,0.297465,0.001954,0.488141,0.000595,0.686225,0.032881
337,-0.006322,0.011677,0.00253,0.006331,-0.000936,-0.000279,0.006932,0.012897,0.01367,0.313759,0.001781,0.488636,0.000831,0.682423,0.034288
338,-0.00272,0.01042,0.004965,0.004993,-0.000489,0.001045,0.007327,0.01314,0.013442,0.309397,0.00248,0.513012,0.000601,0.685526,0.034691
339,-0.002715,0.009482,0.003422,0.003409,-0.000492,0.00084,0.006509,0.012069,0.013096,0.286656,0.002798,0.509052,0.000622,0.678862,0.035492
340,-0.002536,0.010653,0.005439,0.005938,-0.000465,0.001176,0.00757,0.013639,0.01364,0.313462,0.002535,0.516398,0.000596,0.688401,0.034563
341,-0.002756,0.012332,0.005352,0.006401,-0.000486,0.001409,0.008148,0.013798,0.013732,0.314158,0.00241,0.515347,0.000629,0.692051,0.033904
342,-0.003017,0.0102,0.003794,0.007469,-0.000527,0.000857,0.006906,0.013695,0.013921,0.321019,0.00253,0.519165,0.000678,0.687548,0.034973
343,-0.006057,0.01399,0.0018,0.000607,-0.000893,0.000273,0.00751,0.010571,0.012504,0.273558,0.001924,0.474731,0.000627,0.672186,0.033464
344,-0.005206,0.012489,0.00323,0.000476,-0.000793,0.000365,0.007426,0.01095,0.012502,0.287475,0.001874,0.476893,0.000679,0.672429,0.033851
345,-0.003997,0.012704,0.004379,-6e-05,-0.00064,0.000939,0.007889,0.011107,0.012413,0.291388,0.001919,0.484661,0.000662,0.676927,0.033844
346,0.000503,0.008366,0.005331,0.007931,-9.3e-05,0.002019,0.006834,0.014324,0.01404,0.320162,0.003446,0.539478,0.000875,0.690713,0.037251
347,-0.001035,0.009048,0.004606,0.003361,-0.000283,0.001487,0.006768,0.012412,0.013107,0.294239,0.002992,0.519821,0.000696,0.679633,0.036388
348,-0.000161,0.007675,0.00421,0.00439,-0.000179,0.001584,0.006191,0.012659,0.013307,0.303976,0.00324,0.52529,0.000809,0.679426,0.037657
349,-0.004278,0.011483,0.004549,0.002878,-0.00068,0.000584,0.007513,0.012237,0.013008,0.301039,0.002069,0.495337,0.000673,0.679742,0.034287
350,-0.003264,0.008399,0.004488,0.004612,-0.000566,0.000413,0.006429,0.012834,0.013357,0.298233,0.002753,0.510255,0.000654,0.68032,0.035485
351,-0.001543,0.011795,0.006044,0.00737,-0.000336,0.001831,0.008214,0.014366,0.013939,0.321365,0.002611,0.526723,0.000585,0.694366,0.034372
352,-0.002251,0.010648,0.005102,0.003577,-0.000429,0.001291,0.007456,0.01266,0.013159,0.302519,0.002507,0.511766,0.000578,0.683093,0.034759
353,-0.004384,0.011645,0.004302,0.002216,-0.000693,0.000567,0.007488,0.011918,0.012871,0.30022,0.001958,0.492009,0.000657,0.678193,0.034233
354,-0.001265,0.010926,0.004745,0.004367,-0.000304,0.001758,0.007491,0.012845,0.013312,0.292257,0.00291,0.519792,0.000652,0.685605,0.035402
355,-0.000413,0.010502,0.00558,0.00394,-0.000199,0.002051,0.007615,0.01294,0.01324,0.297638,0.002969,0.522857,0.000737,0.686017,0.035811
356,-0.004248,0.009587,0.004541,0.004505,-0.000684,0.000227,0.006839,0.012821,0.013336,0.307805,0.002248,0.503522,0.000708,0.679868,0.035036
357,-0.000476,0.009063,0.004762,0.004095,-0.000213,0.00173,0.006847,0.012732,0.013257,0.298542,0.003092,0.523434,0.000877,0.682221,0.036741
358,0.002698,0.007565,0.006159,0.010848,0.000179,0.002808,0.006897,0.015652,0.014642,0.335074,0.004032,0.555333,0.001013,0.698654,0.038178
359,-0.002707,0.008135,0.00413,0.006552,-0.000497,0.000592,0.006262,0.01344,0.013742,0.299389,0.003072,0.521179,0.000657,0.683778,0.035759
360,-0.002355,0.009582,0.005541,0.00461,-0.000447,0.001046,0.007207,0.013168,0.013374,0.298656,0.002788,0.51607,0.000567,0.684338,0.03505
361,-0.002891,0.011146,0.005598,0.004226,-0.000508,0.001125,0.007769,0.013057,0.013298,0.306048,0.00238,0.508549,0.000582,0.6864,0.03428
362,0.002145,0.005415,0.00468,0.009594,0.000101,0.002131,0.005641,0.014712,0.014364,0.330602,0.004005,0.548383,0.001123,0.690366,0.03857
363,-0.002978,0.010515,0.004917,0.007403,-0.000521,0.000954,0.007359,0.014019,0.013927,0.321113,0.002503,0.519478,0.000649,0.689804,0.034651
364,-0.000995,0.010583,0.005944,0.005455,-0.000272,0.001825,0.007747,0.013614,0.013551,0.301699,0.002966,0.525356,0.00064,0.689157,0.035325
365,0.001714,0.007747,0.007218,0.008349,5.6e-05,0.002443,0.007225,0.015054,0.014156,0.321989,0.003694,0.547189,0.000822,0.696665,0.036834
366,-0.004959,0.011545,0.004545,0.00266,-0.000766,0.000307,0.007508,0.012156,0.012964,0.301268,0.001921,0.487985,0.000676,0.67873,0.03412
367,-0.003925,0.010569,0.004987,0.004276,-0.00064,0.000563,0.007339,0.012883,0.013298,0.305495,0.002259,0.503653,0.000673,0.682398,0.034662
368,-0.003742,0.011074,0.004718,0.003925,-0.000615,0.000735,0.007444,0.012674,0.013222,0.302473,0.002291,0.503808,0.00063,0.682688,0.034487
369,-0.00204,0.012159,0.005045,0.002955,-0.000397,0.001674,0.007988,0.012425,0.013032,0.301066,0.002387,0.5089,0.000563,0.684329,0.03427
370,-0.001632,0.011634,0.004433,0.00174,-0.000348,0.001735,0.007617,0.011782,0.012777,0.297683,0.002407,0.507693,0.000616,0.680336,0.034999
371,-0.004309,0.011939,0.003591,0.002014,-0.000683,0.000644,0.007381,0.011626,0.012818,0.299072,0.00195,0.490337,0.000687,0.677593,0.034258
372,-0.002742,0.011953,0.00656,0.003744,-0.000486,0.001361,0.008352,0.013182,0.013217,0.304945,0.002354,0.508105,0.00055,0.688741,0.033902
373,-0.003565,0.009225,0.005184,0.006115,-0.0006,0.000457,0.00694,0.013613,0.013672,0.310384,0.002585,0.512986,0.000667,0.684451,0.035156
374,-0.005274,0.009166,0.004579,0.004102,-0.000815,-0.00029,0.006658,0.01268,0.013256,0.303422,0.002122,0.496258,0.000741,0.677474,0.034828
375,-0.001226,0.010047,0.004736,0.004701,-0.000303,0.001603,0.007174,0.012958,0.013379,0.296611,0.002955,0.522373,0.000659,0.684367,0.035741
376,-0.002454,0.009736,0.005602,0.004253,-0.000459,0.001035,0.007275,0.013056,0.013303,0.300857,0.002674,0.513638,0.000619,0.684003,0.034942
377,-0.00203,0.008556,0.00488,0.004688,-0.00041,0.000973,0.006648,0.012984,0.013379,0.295849,0.002991,0.520112,0.000629,0.681902,0.035743
378,-0.001649,0.007981,0.006226,0.005114,-0.000365,0.001045,0.006863,0.013552,0.013487,0.298136,0.003083,0.525653,0.000583,0.684335,0.035811
379,-0.004118,0.011716,0.00568,0.006361,-0.000659,0.000716,0.007975,0.013879,0.013729,0.31423,0.002237,0.505623,0.000718,0.689217,0.034093
380,-0.005895,0.013861,0.003487,0.001844,-0.000874,0.000344,0.007988,0.011548,0.012782,0.292928,0.00165,0.476869,0.000646,0.676398,0.033242
381,-0.002363,0.011,0.006626,0.00386,-0.000442,0.001337,0.008041,0.013238,0.013241,0.305969,0.002442,0.512823,0.000533,0.68761,0.034306
382,-0.004175,0.009756,0.003738,0.003991,-0.000675,0.000279,0.006657,0.012385,0.013219,0.30264,0.0023,0.503226,0.000653,0.678598,0.035154
383,-0.002765,0.009551,0.004408,0.001968,-0.000499,0.000848,0.006816,0.011839,0.012822,0.293353,0.002506,0.504887,0.000595,0.676986,0.035155
384,-0.003975,0.0103,0.003927,0.000619,-0.000647,0.000472,0.006888,0.011198,0.012543,0.291535,0.002139,0.49328,0.000652,0.673209,0.034862
385,-0.002521,0.01022,0.005804,0.001654,-0.000465,0.001104,0.007486,0.012159,0.012783,0.295775,0.002452,0.505675,0.00053,0.679957,0.03471
386,-0.001849,0.010305,0.006083,0.003567,-0.00038,0.001411,0.007641,0.012955,0.013173,0.300068,0.002648,0.516062,0.000549,0.684044,0.034857
387,-0.004378,0.010577,0.006288,0.004096,-0.000697,0.000394,0.007716,0.013217,0.013283,0.304392,0.002203,0.501233,0.000679,0.683534,0.034369
388,-0.003466,0.010771,0.004054,0.003528,-0.000581,0.000782,0.007141,0.01232,0.013131,0.301508,0.002293,0.503437,0.000621,0.680797,0.034588
389,-0.0025,0.008461,0.005454,0.002734,-0.00047,0.000765,0.006753,0.012436,0.012995,0.288317,0.002823,0.512001,0.000539,0.678522,0.03542
390,0.001681,0.009362,0.005599,0.00525,5.9e-05,0.002718,0.007294,0.013421,0.013504,0.311342,0.003362,0.534815,0.000746,0.689698,0.037017
391,-0.002862,0.009161,0.005982,0.004471,-0.000512,0.000756,0.007168,0.013249,0.013353,0.299074,0.002702,0.512995,0.000629,0.684114,0.034958
392,-0.006876,0.010736,0.004164,0.00149,-0.00101,-0.00067,0.007022,0.011598,0.012722,0.292209,0.001716,0.468536,0.000833,0.673345,0.034476
393,-0.001894,0.0096,0.006572,0.00528,-0.000389,0.001262,0.007547,0.013734,0.013527,0.300716,0.00289,0.522525,0.000554,0.687544,0.034987
394,-0.003454,0.010169,0.004867,0.00272,-0.000582,0.000683,0.007161,0.012265,0.012982,0.298789,0.002342,0.500776,0.000654,0.67954,0.03469
395,-0.004201,0.011259,0.005276,0.004094,-0.000672,0.000585,0.007665,0.01291,0.013266,0.303018,0.002213,0.498807,0.0007,0.683391,0.034314
396,-0.000205,0.008305,0.007946,0.007204,-0.000182,0.001749,0.007568,0.014859,0.013937,0.308959,0.003316,0.537896,0.00081,0.693619,0.036051
397,-0.003102,0.011402,0.006902,-0.000247,-0.000533,0.001106,0.008208,0.011804,0.012418,0.289132,0.002218,0.494801,0.000554,0.679947,0.034055
398,-0.003543,0.009088,0.006588,0.003997,-0.000598,0.000463,0.007296,0.013259,0.013268,0.300828,0.002502,0.508614,0.000616,0.68263,0.034958
399,-0.001437,0.007806,0.006361,0.00493,-0.000339,0.001103,0.006846,0.013524,0.013452,0.297125,0.003134,0.526656,0.000599,0.684088,0.035956
400,-0.001272,0.007961,0.006152,0.004634,-0.000318,0.0012,0.006843,0.013351,0.013389,0.299116,0.003095,0.525636,0.000626,0.683606,0.035937
401,-0.002668,0.009352,0.00726,0.003272,-0.000487,0.000896,0.007619,0.0132,0.013133,0.297419,0.002612,0.512178,0.000565,0.684708,0.034715
402,-0.001766,0.008752,0.006021,0.001172,-0.000376,0.001143,0.007042,0.012035,0.012689,0.282312,0.002889,0.512106,0.000547,0.676359,0.035567
403,-0.003859,0.012952,0.005836,0.000382,-0.000622,0.001069,0.008426,0.011722,0.012527,0.295203,0.001941,0.48629,0.000634,0.680791,0.033648
404,-0.001148,0.010017,0.006545,0.001108,-0.000293,0.00166,0.00768,0.012184,0.012685,0.287082,0.002789,0.512875,0.00059,0.68114,0.035459
405,-0.001154,0.009429,0.008378,0.004388,-0.000297,0.001572,0.008047,0.013959,0.013377,0.296433,0.002996,0.526431,0.000507,0.689073,0.035083
406,-0.000965,0.009134,0.007185,0.007559,-0.000274,0.001576,0.007616,0.014764,0.013996,0.308614,0.003206,0.53545,0.000617,0.693358,0.035499
407,-0.004104,0.007938,0.005645,0.003248,-0.000673,-1.5e-05,0.006568,0.012681,0.013101,0.298641,0.002419,0.504264,0.000657,0.677365,0.035468
408,-0.005125,0.00945,0.003952,0.003991,-0.000795,-0.000181,0.006576,0.012448,0.013223,0.305009,0.002082,0.495199,0.000758,0.677523,0.034989
